Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
132;"Centro Universitário Jorge Amado (UNIJORGE)";BA;Privada;;;130;4.33;108;2.37;;;115;1.96;;
133;"Faculdade Nordeste (FANOR)";CE;Privada;;;131;4.18;128;1.32;;;98;2.86;;
134;"Faculdade Maurício de Nassau de João Pessoa (FMN JOÃO PESSOA)";PB;Privada;;;132;4.13;139;0.74;;;88;3.39;;
135;"Faculdade Metropolitana de Guaramirim (FAMEG)";SC;Privada;;;133;3.87;146;0.37;;;86;3.5;;
136;"Universidade de Sorocaba (UNISO)";SP;Privada;;;134;3.76;101;2.74;85;0.54;143;0.48;;
137;"Faculdade Satc (FASATC)";SC;Privada;;;135;3.59;110;2.26;;;127;1.33;;
138;"Faculdade Una de Betim (UNA)";MG;Privada;;;136;3.34;147;0.32;;;95;3.02;;
139;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;0;0;137;3.22;98;2.9;;;146;0.32;;
140;"Faculdade Salesiana Maria Auxiliadora (FSMA)";RJ;Privada;;;138;3.13;132;1.11;58;1.65;145;0.37;;
141;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;;;140;2.95;115;2;;;134;0.95;;
141;"Universidade Católica do Salvador (UCSAL)";BA;Privada;;;140;2.95;121;1.68;;;128;1.27;;
141;"Centro Universitário Ritter dos Reis (UNIRITTER)";RS;Privada;;;140;2.95;100;2.79;;;149;0.16;;
144;"Universidade de Passo Fundo (UPF)";RS;Privada;;;143;2.85;127;1.37;;;124;1.48;;
145;"Faculdade Única De Ipatinga (FUNIP)";MG;Privada;;;144;2.68;149;0.21;60;1.57;135;0.9;;
146;"Faculdade Anhanguera de Educação, Ciências e Tecnologia de Sorocaba (FAECTS)";SP;Privada;0;0;145;2.66;151;0.11;94;0.17;107;2.38;;
147;"Universidade Camilo Castelo Branco (UNICASTELO)";SP;Privada;;;146;2.54;141;0.63;;;116;1.91;;
148;"Centro Universitário de Formiga (UNIFORMG)";MG;Privada;;;147;2.01;134;1;;;133;1.01;;
149;"Universidade Potiguar (UNP)";RN;Privada;;;148;1.87;144;0.47;91;0.29;131;1.11;;
150;"Centro Universitário Padre Anchieta (UNIANCHIETA)";SP;Privada;0;0;149;1.54;138;0.79;90;0.33;144;0.42;;
151;"Faculdade Esamc Campinas (ESAMC)";SP;Privada;;;150;1.37;129;1.26;;;150;0.11;;
152;"Faculdade Esamc Santos (ESAMC)";SP;Privada;;;152;1.16;152;0.05;;;131;1.11;;
