Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
189;"Centro Universitário de Goiás (UNI-ANHANGÜERA)";GO;Privada;0;0;188;3.18;143;2.35;157;0.51;191;0.32;;
190;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;;;189;3.02;177;1;;;149;2.02;;
191;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;;;190;2.86;183;0.76;;;147;2.1;;
192;"Faculdade Campo Limpo Paulista (FACCAMP)";SP;Privada;;;192;2.7;152;1.99;166;0.31;189;0.4;;
193;"Universidade Severino Sombra (USS)";RJ;Privada;;;193;2.32;162;1.59;;;181;0.73;0;0
194;"Faculdade de Educação e Meio Ambiente (FAEMA)";RO;Privada;;;194;2.32;190;0.48;172;0.18;158;1.66;;
195;"Faculdade de Filosofia Ciências e Letras Santa Marcelina (FAFISM)";MG;Privada;;;195;2.05;195;0.28;164;0.36;164;1.41;;
196;"Centro Universitário Fundação de Ensino Octávio Bastos (UNIFEOB)";SP;Privada;;;196;1.73;176;1.04;;;182;0.69;;
197;"Faculdade Anhanguera de Educação, Ciências e Tecnologia de Sorocaba (FAECTS)";SP;Privada;;;197;1.62;198;0.16;;;163;1.46;;
198;"Faculdade Prisma (FAP)";MG;Privada;;;198;1.13;196;0.24;142;0.85;198;0.04;;
199;"Faculdade de Formação de Professores da Mata Sul (FAMASUL)";PE;Pública;0;0;199;0.65;187;0.6;178;0.05;;;;
200;"Faculdade de Formação de Professores de Araripina (FAFOPA)";PE;Pública;;;200;0.12;199;0.12;;;;;;
201;"Instituto Manchester Paulista de Ensino Superior (IMAPES)";SP;Privada;;;201;0.08;200;0.08;;;;;;
