Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
162;"Universidade Alto Vale do Rio do Peixe (UNIARP)";SC;Pública;;;143;9.59;116;4.96;;;128;4.63;;
163;"Centro Universitário do Triângulo (UNITRI)";MG;Privada;0;0;144;9.56;148;4.12;61;2.78;202;2.66;0;0
164;"Faculdades Integradas Teresa D´Ávila (FATEA)";SP;Privada;;;145;9.55;151;4.04;139;1.18;139;4.33;;
165;"Faculdades Integradas São Pedro (FAESA)";ES;Privada;0;0;146;9.51;184;3.17;27;3.47;194;2.87;;
166;"Faculdade Atenas Maranhense (FAMA)";MA;Privada;;;147;9.51;247;1.51;;;1;8;;
167;"Centro Universitário Luterano de Manaus (CEULM/ULBRA)";AM;Privada;0;0;148;9.48;218;2.27;138;1.2;76;6.01;;
168;"Faculdades Integradas Pitágoras (FIP-MOC)";MG;Privada;;;149;9.46;174;3.43;;;75;6.03;;
169;"Faculdade do Sul (FACSUL)";BA;Privada;;;150;9.44;168;3.59;;;82;5.85;;
170;"Faculdade Pitágoras de Londrina";PR;Privada;;;151;9.4;251;1.4;;;1;8;;
171;"Faculdades Integradas de Ourinhos (FIO)";SP;Privada;;;152;9.21;241;1.66;72;2.55;114;5;;
172;"Universidade São Francisco (USF)";SP;Privada;0;0;153;9.11;127;4.67;84;2.31;222;2.13;0;0
173;"Universidade de Ribeirão Preto (UNAERP)";SP;Privada;;;154;9.1;67;6.26;;;195;2.84;0;0
174;"Centro Universitário de União da Vitória (UNIUV)";PR;Pública;;;157;8.98;290;0.37;167;0.61;1;8;;
174;"Instituto de Estudos Superiores da Amazônia (IESAM)";PA;Privada;;;157;8.98;151;4.04;;;116;4.94;;
176;"Centro Universitário Planalto do Distrito Federal (UNIPLAN)";DF;Privada;;;160;8.9;206;2.59;121;1.55;123;4.76;;
177;"Centro Universitário Barão de Mauá (CBM)";SP;Privada;0;0;161;8.85;128;4.65;119;1.59;204;2.61;0;0
178;"Faculdades Integradas da União Educacional do Planalto Central (FACIPLAC)";DF;Privada;;;162;8.79;198;2.8;133;1.31;126;4.68;;
179;"Escola Superior de Tecnologia e Educação de Rio Claro (ESRC)";SP;Privada;;;163;8.77;147;4.15;68;2.63;227;1.99;;
179;"Faculdade Campo Real (CAMPO REAL)";PR;Privada;;;163;8.77;275;0.77;;;1;8;;
181;"Universidade Católica de Petrópolis (UCP)";RJ;Privada;;;165;8.76;69;6.21;;;206;2.55;;
182;"Universidade de Uberaba (UNIUBE)";MG;Privada;0;0;166;8.73;126;4.7;36;3.29;274;0.74;0;0
183;"Centro Universitário Luterano de Santarém (CEULS)";PA;Privada;;;167;8.69;278;0.69;;;1;8;;
184;"Faculdade Barão do Rio Branco (FAB)";AC;Privada;;;168;8.65;132;4.54;191;0.12;152;3.99;;
185;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;0;0;169;8.65;222;2.17;123;1.51;115;4.97;;
186;"Faculdade Mater Dei (FMD)";PR;Privada;;;170;8.61;289;0.4;54;2.92;103;5.29;;
187;"Centro Universitário Fluminense (UNIFLU)";RJ;Privada;;;172;8.53;213;2.4;195;0.04;73;6.09;;
188;"Centro Universitário Metodista (IPA)";RS;Privada;0;0;174;8.44;117;4.94;114;1.69;234;1.81;;
189;"Centro Universitário - Católica de Santa Catarina Em Joinville (Católica em Joinvile)";SC;Privada;;;175;8.42;141;4.3;;;147;4.12;;
190;"Centro Universitário do Leste de Minas Gerais (UNILESTEMG)";MG;Privada;;;177;8.39;230;1.95;60;2.8;165;3.64;;
191;"Centro Universitário Adventista de São Paulo (UNASP)";SP;Privada;;;178;8.32;125;4.73;;;167;3.59;;
192;"Universidade Potiguar (UNP)";RN;Privada;0;0;179;8.26;171;3.51;153;0.9;157;3.85;;
193;"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)";MG;Pública;;;181;8.21;296;0.21;;;1;8;;
194;"Faculdade Ideal (FACI)";PA;Privada;;;182;8.2;54;6.6;;;242;1.6;;
195;"Centro Universitário de Votuporanga (UNIFEV)";SP;Privada;;;184;8.19;162;3.75;150;0.96;171;3.48;;
196;"Faculdades Integradas Aparício Carvalho (FIMCA)";RO;Privada;0;0;185;8.15;299;0.13;196;0.02;1;8;;
