Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
176;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)";AM;Pública;;;131;10.89;185;3.31;90;2.62;117;4.96;;
177;"Faculdade de Formação de Professores de Afogados da Ingazeira (FAFOPAI)";PE;Pública;0;0;132;10.86;311;0.1;81;2.76;1;8;;
178;"Centro Universitário de Votuporanga (UNIFEV)";SP;Privada;0;0;133;10.83;145;4.33;51;3.22;181;3.28;;
179;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;0;0;134;10.79;203;2.85;43;3.35;131;4.59;;
180;"Faculdades Integradas Iesgo (IESGO)";GO;Privada;;;135;10.75;54;6.65;256;0.03;151;4.07;;
181;"Faculdades Integradas do Vale do Ivaí";PR;Privada;;;139;10.6;161;3.92;100;2.46;145;4.22;;
182;"Faculdade Alfredo Nasser (FAN)";GO;Privada;;;140;10.58;131;4.69;132;1.96;156;3.93;;
183;"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)";MG;Pública;;;142;10.51;215;2.55;62;3.05;119;4.91;;
184;"Faculdade Projeção (FAPRO)";DF;Privada;0;0;144;10.46;95;5.61;216;0.65;146;4.2;;
185;"Universidade Católica de Pelotas (UCPEL)";RS;Privada;0;0;145;10.43;107;5.3;205;0.83;142;4.3;0;0
186;"Centro Universitário Facitec (FACITEC)";DF;Privada;0;0;147;10.38;80;5.99;59;3.1;257;1.29;;
187;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)";RN;Pública;0;0;148;10.37;158;4;169;1.39;116;4.98;;
188;"Instituto Superior de Educação Nossa Senhora de Lourdes (FNSL)";BA;Privada;;;149;10.29;280;0.89;168;1.4;1;8;;
189;"Faculdade Cenecista de Osório (FACOS)";RS;Privada;;;150;10.21;77;6.06;177;1.26;196;2.89;;
190;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)";PB;Pública;0;0;151;10.19;218;2.47;8;3.89;160;3.83;;
191;"Universidade de Caxias do Sul (UCS)";RS;Privada;0;0;152;10.19;67;6.32;53;3.19;280;0.68;;
192;"Instituto Federal de Educação, Ciência e Tecnologia de Roraima (IFRR)";RR;Pública;;;153;10.14;231;2.14;;;1;8;;
193;"Escola Superior Batista do Amazonas (ESBAM)";AM;Privada;;;155;10.03;75;6.12;;;157;3.91;;
193;"Centro Universitário da Fundação Educacional de Barretos (UNIFEB)";SP;Privada;;;155;10.03;142;4.41;67;2.97;205;2.65;;
195;"Faculdade Esamc Sorocaba (ESAMC)";SP;Privada;;;157;9.99;237;1.99;;;1;8;;
196;"Faculdades Integradas Camões (FICA)";PR;Privada;;;158;9.96;59;6.52;;;175;3.44;;
197;"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)";AC;Pública;;;160;9.89;305;0.26;153;1.63;1;8;;
198;"Universidade Regional de Blumenau (FURB)";SC;Pública;0;0;162;9.74;116;5.07;20;3.7;269;0.97;;
