Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
165;"Centro Universitário da Faculdade de Saúde, Ciências Humanas e Tecnológicas do Piauí (NOVAFAPI)";PI;Privada;;;160;5.53;160;1.73;141;0.59;122;3.21;;
166;"Centro Universitário Fluminense (UNIFLU)";RJ;Privada;;;162;5.4;172;1.26;146;0.46;110;3.68;;
167;"Faculdade de Ciências Aplicadas Doutor Leão Sampaio (FLS)";CE;Privada;;;163;5.25;142;2.44;;;132;2.81;;
168;"Faculdade Católica Rainha do Sertão (FCRS)";CE;Privada;;;164;5.23;158;1.81;119;1.12;145;2.3;;
169;"Universidade do Planalto Catarinense (UNIPLAC)";SC;Pública;;;165;5.12;188;0.63;114;1.24;121;3.25;;
170;"Faculdade de Odontologia do Recife (FOR)";PE;Privada;0;0;166;4.91;151;2.09;137;0.68;149;2.14;;
171;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;;;167;4.86;114;3.55;;;170;1.31;;
172;"Faculdade Metropolitana da Grande Fortaleza (FAMETRO)";CE;Privada;;;168;4.78;117;3.43;;;169;1.35;;
173;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;0;0;169;4.74;104;3.94;134;0.76;202;0.04;;
174;"Centro Universitário Serra dos Órgãos (UNIFESO)";RJ;Privada;;;170;4.69;185;0.75;145;0.49;116;3.45;;
175;"Universidade do Sul de Santa Catarina (UNISUL)";SC;Privada;0;0;171;4.65;170;1.34;94;1.73;163;1.58;;
176;"Universidade Regional de Blumenau (FURB)";SC;Pública;;;172;4.56;125;3.11;109;1.37;201;0.08;0;0
177;"Centro Universitário do Norte Paulista (UNORP)";SP;Privada;0;0;173;4.54;169;1.38;159;0.15;127;3.01;;
178;"Universidade São Francisco (USF)";SP;Privada;;;174;4.35;163;1.62;105;1.46;171;1.27;0;0
179;"Faculdade Cidade de Patos de Minas (FPM)";MG;Privada;;;175;4.28;192;0.47;147;0.44;118;3.37;;
180;"Universidade Camilo Castelo Branco (UNICASTELO)";SP;Privada;0;0;176;4.28;150;2.13;158;0.17;153;1.98;;
181;"Faculdade Integrada de Pernambuco (FACIPE)";PE;Privada;;;179;4.02;110;3.7;;;195;0.32;;
182;"Universidade Vale do Rio Verde (UNINCOR)";MG;Privada;;;180;4.02;149;2.17;148;0.42;167;1.43;;
183;"Faculdades Unidas do Vale do Araguaia (UNIVAR)";MT;Privada;0;0;181;3.96;196;0.32;;;111;3.64;;
184;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;;;182;3.83;136;2.68;;;174;1.15;;
185;"Universidade Severino Sombra (USS)";RJ;Privada;;;183;3.81;156;1.89;96;1.68;197;0.24;;
186;"Escola Superior São Francisco de Assis (ESFA)";ES;Privada;;;184;3.51;155;1.93;107;1.42;199;0.16;;
186;"Centro Universitário Cesmac (CESMAC)";AL;Privada;0;0;184;3.51;162;1.66;120;1.1;184;0.75;;
188;"Faculdade de Ciências de Guarulhos (FACIG)";SP;Privada;;;186;3.28;168;1.42;;;156;1.86;;
189;"Faculdade Educacional de Francisco Beltrão (FEFB)";PR;Privada;;;187;3.24;191;0.51;;;134;2.73;;
190;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;;;188;3.04;137;2.64;;;193;0.4;;
191;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;189;2.99;171;1.3;104;1.49;198;0.2;0;0
