Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
85;"Centro Universitário Newton Paiva (NEWTON PAIVA)";MG;Privada;75;7.96;93;10.71;140;2.36;146;0.35;1;8;;
86;"Universidade Federal de Alfenas (UNIFAL-MG)";MG;Pública;0;0;29;18.5;22;7.15;27;3.35;1;8;;
87;"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)";MG;Pública;0;0;30;18.47;30;6.82;15;3.65;1;8;;
88;"Universidade Federal do Acre (UFAC)";AC;Pública;75;7.96;96;10.22;149;1.99;151;0.23;1;8;;
89;"Universidade Federal da Fronteira Sul (UFFS)";SC;Pública;0;0;32;18.02;48;6.09;4;3.93;1;8;;
90;"Centro Universitário de Belo Horizonte (UNI-BH)";MG;Privada;75;7.96;104;9.57;82;4.71;68;2.31;129;2.55;;
91;"Universidade Presidente Antônio Carlos (UNIPAC)";MG;Privada;75;7.96;107;9.26;167;1.26;;;1;8;;
92;"Faculdade Projeção (FAPRO)";DF;Privada;0;0;36;17.19;56;5.77;24;3.42;1;8;0;0
93;"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)";SP;Pública;;;39;16.87;78;4.87;1;4;1;8;;
94;"Universidade Federal do Rio Grande (FURG)";RS;Pública;0;0;40;16.79;33;6.7;77;2.09;1;8;0;0
95;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)";RN;Pública;;;45;16.57;81;4.75;8;3.82;1;8;;
96;"Universidade do Sul de Santa Catarina (UNISUL)";SC;Privada;75;7.96;114;8.58;79;4.83;;;101;3.75;;
97;"Universidade de Santo Amaro (UNISA)";SP;Privada;75;7.96;120;8.32;116;3.33;26;3.37;151;1.62;;
98;"Universidade Estadual Do Paraná (UNESPAR)";PR;Pública;0;0;52;15.69;72;5.12;58;2.57;1;8;;
99;"Universidade Federal do Triângulo Mineiro (UFTM)";MG;Pública;0;0;54;15.59;59;5.65;83;1.94;1;8;;
100;"Universidade Federal do Oeste do Pará (UFOPA)";PA;Pública;;;55;15.12;115;3.37;11;3.75;1;8;;
101;"Universidade Federal do Oeste da Bahia (UFOB)";BA;Pública;0;0;57;15.03;64;5.44;97;1.59;1;8;;
102;"Universidade Federal de Roraima (UFRR)";RR;Pública;0;0;59;14.9;58;5.69;112;1.21;1;8;0;0
103;"Universidade do Estado de Minas Gerais (UEMG)";MG;Pública;0;0;60;14.79;102;3.9;45;2.89;1;8;;
104;"Faculdade de Ciências Humanas e Sociais (FACULDADE AGES)";BA;Privada;;;61;14.58;36;6.58;;;1;8;;
105;"União de Escolas Superiores da Funeso (UNESF)";PE;Privada;75;7.96;140;6.59;126;2.92;14;3.67;;;;
106;"Centro Universitário Moacyr Sreder Bastos (UNIMSB)";RJ;Privada;0;0;63;14.38;41;6.38;;;1;8;;
107;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;75;7.96;150;5.88;83;4.67;154;0.15;164;1.06;;
108;"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IF Fluminense)";RJ;Pública;0;0;68;13.55;132;2.68;46;2.87;1;8;;
109;"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)";PE;Pública;;;71;13.32;108;3.66;94;1.66;1;8;;
110;"Universidade de Sorocaba (UNISO)";SP;Privada;75;7.96;162;5.34;80;4.79;;;176;0.55;;
111;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;0;0;72;13.16;65;5.4;21;3.5;89;4.26;0;0
112;"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IFBAIANO)";BA;Pública;;;73;12.98;156;1.71;30;3.27;1;8;;
113;"Fundação Universidade Federal da Grande Dourados (UFGD)";MS;Pública;0;0;74;12.8;46;6.17;64;2.42;90;4.21;0;0
114;"Instituto Federal de Educação, Ciência e Tecnologia da Bahia (IFBA)";BA;Pública;0;0;76;12.59;85;4.59;;;1;8;;
115;"Universidade Estadual do Centro Oeste (UNICENTRO)";PR;Pública;0;0;78;12.33;47;6.13;76;2.11;93;4.09;0;0
116;"Centro Universitário Metropolitano de São Paulo (UNIMESP)";SP;Privada;;;82;12.31;92;4.31;;;1;8;;
117;"Universidade Camilo Castelo Branco (UNICASTELO)";SP;Privada;75;7.96;170;4.26;141;2.32;137;0.58;157;1.36;;
118;"Universidade Federal do Sul e Sudeste do Pará (UNIFESSPA)";PA;Pública;;;84;11.88;123;3.05;127;0.83;1;8;;
119;"Faculdade Cenecista de Osório (FACOS)";RS;Privada;;;85;11.86;44;6.25;74;2.16;108;3.45;;
