Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
357;"Faculdade Presidente Antônio Carlos de Bom Despacho (FAPACBD)";MG;Privada;;;340;5.96;407;0.38;139;2.18;245;3.4;;
358;"Faculdade Fasipe (FASIPE)";MT;Privada;;;341;5.92;387;0.75;;;151;5.17;;
359;"Faculdade Presidente Antônio Carlos de Ubá";MG;Privada;0;0;342;5.91;363;1.2;299;0.07;179;4.64;;
360;"Faculdade Três de Maio (SETREM)";RS;Privada;0;0;344;5.88;327;1.88;135;2.23;331;1.77;;
361;"Faculdade Santa Maria (FSM)";PB;Privada;0;0;346;5.75;334;1.75;;;213;4;;
362;"Faculdade da Amazônia (FAMA)";RO;Privada;;;347;5.74;426;0.02;288;0.21;133;5.51;;
363;"Faculdade de Ensino Superior do Piauí (FAESPI)";PI;Privada;0;0;348;5.73;276;2.84;;;272;2.89;;
364;"Faculdade Arnaldo Horácio Ferreira (FAAHF)";BA;Privada;;;349;5.72;282;2.72;;;266;3;;
365;"Faculdade Vale do Salgado (FVS)";CE;Privada;;;353;5.61;304;2.31;;;250;3.3;;
366;"Instituto Tecnológico e das Ciências Sociais Aplicadas e da Saúde do Centro Educ. N. Srª Auxiliadora (ITCSAS/CENSA)";RJ;Privada;0;0;354;5.59;274;2.87;274;0.4;302;2.32;;
367;"Faculdade do Futuro (FAF)";MG;Privada;;;355;5.56;377;0.94;;;180;4.62;;
368;"Faculdade de Ciências Médicas e Paramédicas Fluminense (SEFLU)";RJ;Privada;;;357;5.5;197;4.32;260;0.58;393;0.6;;
369;"Faculdades Integradas Aparício Carvalho (FIMCA)";RO;Privada;0;0;358;5.49;403;0.45;;;158;5.04;;
370;"Instituto Municipal de Ensino Superior de Catanduva (IMES CATANDUVA)";SP;Pública;;;360;5.37;222;3.85;196;1.43;420;0.09;;
371;"Faculdade Novo Hamburgo (FACULDADE IENH)";RS;Privada;;;361;5.35;150;5.2;;;417;0.15;;
372;"Universidade do Estado de Minas Gerais (UEMG)";MG;Pública;;;362;5.33;305;2.29;;;264;3.04;;
373;"Instituto de Ensino Superior de Rondônia (IESUR)";RO;Privada;;;363;5.26;393;0.64;277;0.36;199;4.26;0;0
374;"Faculdades Integradas do Vale do Iguaçu";PR;Privada;;;365;5.19;351;1.43;;;226;3.76;;
375;"Faculdade Anhanguera de Jundiaí";SP;Privada;;;366;5.04;410;0.32;240;0.85;220;3.87;;
376;"Faculdade de Filosofia Ciências e Letras de Penápolis (FAFIPE)";SP;Privada;;;367;5.02;166;4.9;298;0.08;423;0.04;;
377;"Faculdade Anhanguera do Rio Grande";RS;Privada;0;0;368;5;421;0.11;241;0.83;210;4.06;;
377;"Faculdades de Dracena";SP;Privada;;;368;5;282;2.72;273;0.41;326;1.87;;
379;"Faculdade de Tecnologia Intensiva (FATECI)";CE;Privada;;;370;4.95;253;3.27;257;0.62;369;1.06;;
380;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;371;4.94;346;1.52;82;2.93;399;0.49;0;0
381;"Faculdade de Apucarana (FAP)";PR;Privada;;;373;4.87;401;0.49;;;193;4.38;;
382;"Centro Universitário São José de Itaperuna";RJ;Privada;;;374;4.83;256;3.21;297;0.09;344;1.53;;
383;"Instituto Macapaense de Ensino Superior (IMMES)";AP;Privada;0;0;376;4.76;414;0.24;206;1.29;254;3.23;;
384;"Abeu - Centro Universitário (UNIABEU)";RJ;Privada;0;0;379;4.68;238;3.55;;;365;1.13;;
385;"Faculdade de Administração, Ciências, Educação e Letras (FACEL)";PR;Privada;;;380;4.63;301;2.37;160;1.9;406;0.36;;
386;"Instituto Municipal de Ensino Superior de São Manuel (IMESSM)";SP;Pública;0;0;382;4.54;225;3.79;263;0.54;414;0.21;;
387;"Faculdades Integradas de Ciências Humanas, Saúde e Educação de Guarulhos (FG)";SP;Privada;0;0;383;4.42;311;2.18;286;0.24;319;2;;
388;"Faculdade Anhanguera de São Bernardo (FASBC)";SP;Privada;;;384;4.37;406;0.39;;;214;3.98;;
389;"Centro Universitário de Anápolis (UNIEVANGÉLICA)";GO;Privada;0;0;385;4.33;294;2.5;;;328;1.83;;
390;"Faculdade Anhanguera de Cascavel (FACIAP)";PR;Privada;;;386;4.29;389;0.71;280;0.32;252;3.26;;
391;"Faculdade Municipal Professor Franco Montoro de Mogi Guaçu (FMPFM)";SP;Pública;;;387;4.17;205;4.17;;;;;;
392;"Centro Universitário de Brusque (UNIFEBE)";SC;Privada;;;388;4.09;250;3.32;;;384;0.77;;
393;"Faculdade de Educação e Meio Ambiente (FAEMA)";RO;Privada;;;389;4.07;371;1.05;;;265;3.02;;
394;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;0;0;391;4.02;362;1.22;174;1.72;368;1.08;;
395;"Faculdade Única De Ipatinga (FUNIP)";MG;Privada;;;392;3.98;412;0.28;138;2.19;345;1.51;;
396;"Faculdade dos Guararapes (FG)";PE;Privada;;;393;3.97;306;2.27;;;335;1.7;;
397;"Faculdade Anhangüera de São José";SP;Privada;;;394;3.95;424;0.06;;;219;3.89;;
398;"Faculdade Salesiana Maria Auxiliadora (FSMA)";RJ;Privada;;;395;3.82;251;3.31;;;398;0.51;;
399;"Faculdade Machado Sobrinho (FMS)";MG;Privada;0;0;396;3.56;325;1.92;;;338;1.64;;
400;"Faculdade Européia de Vitória (FAEV)";ES;Privada;;;397;3.5;319;2.03;;;347;1.47;;
401;"Faculdade Aum";MT;Privada;;;399;3.37;404;0.43;;;269;2.94;;
402;"Instituto Blumenauense de Ensino Superior (IBES)";SC;Privada;0;0;400;3.33;302;2.35;;;373;0.98;;
403;"Faculdade de Rolim de Moura (FAROL)";RO;Privada;;;401;3.32;419;0.15;264;0.53;285;2.64;;
404;"Faculdade São Francisco de Barreiras (FASB)";BA;Privada;;;402;3.29;379;0.9;242;0.82;342;1.57;;
405;"Faculdade Anhangüera de Bauru";SP;Privada;0;0;403;3.28;422;0.09;;;256;3.19;;
406;"Faculdade Anhangüera de Dourados (FAD)";MS;Privada;;;405;3.08;395;0.6;282;0.29;309;2.19;;
407;"Faculdade Sant'Ana (IESSA)";PR;Privada;;;406;3.02;329;1.84;303;0.01;363;1.17;;
408;"Faculdade Ciências da Vida (FCV)";MG;Privada;0;0;407;2.99;317;2.07;239;0.86;422;0.06;;
409;"Faculdade Maurício de Nassau de Salvador (FMN SALVADOR)";BA;Privada;0;0;408;2.97;290;2.57;;;404;0.4;;
410;"Faculdades Pequeno Príncipe (FPP)";PR;Privada;0;0;409;2.88;328;1.86;;;371;1.02;;
411;"Faculdade Integrado de Campo Mourão (CEI)";PR;Privada;;;410;2.73;351;1.43;;;356;1.3;;
412;"Faculdade Divinópolis (FACED)";MG;Privada;0;0;411;2.68;333;1.77;278;0.34;395;0.57;;
413;"Faculdade Anísio Teixeira de Feira de Santana (FAT)";BA;Privada;;;412;2.61;289;2.59;;;424;0.02;;
414;"Faculdade Adventista da Bahia (FADBA)";BA;Privada;;;413;2.42;315;2.1;;;408;0.32;;
415;"Faculdade Integrada de Ensino Superior de Colinas (FIESC)";TO;Pública;0;0;414;2.31;418;0.17;300;0.05;314;2.09;;
416;"Instituto de Ensino Superior e Formação Avançada de Vitória (FAVI)";ES;Privada;;;415;2.25;353;1.39;292;0.16;388;0.7;;
417;"Universidade Vale do Rio Verde (UNINCOR)";MG;Privada;0;0;416;2.2;396;0.58;;;339;1.62;;
418;"Faculdade de Pimenta Bueno (FAP)";RO;Privada;;;417;2.17;415;0.23;;;322;1.94;;
419;"Faculdade de Ciências Sociais Aplicadas (FACISA - CELER)";SC;Privada;0;0;418;1.96;402;0.47;;;346;1.49;;
420;"Escola Superior de Criciúma (ESUCRI)";SC;Privada;0;0;419;1.79;336;1.71;;;421;0.08;;
421;"Centro Universitário Nossa Senhora do Patrocínio (CEUNSP)";SP;Privada;0;0;420;1.74;348;1.48;;;411;0.26;;
422;"Faculdade Juvêncio Terra (FJT)";BA;Privada;;;421;1.54;364;1.18;294;0.13;413;0.23;;
423;"Faculdade do Pantanal Matogrossense (FAPAN)";MT;Privada;;;423;0.97;423;0.08;;;378;0.89;;
424;"Faculdades Unidas do Vale do Araguaia (UNIVAR)";MT;Privada;;;424;0.91;416;0.21;;;388;0.7;;
425;"Faculdade Panamericana de Ji-Paraná";RO;Privada;;;425;0.7;;;;;388;0.7;;
426;"Faculdade De Ciências Da Saúde De Serra Talhada (FACISST)";PE;Pública;;;426;0.53;399;0.53;;;;;;
427;"Faculdade de Ciências Humanas e da Saúde (SESPA)";MG;Privada;;;427;0.04;425;0.04;;;;;;
