Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
106;"Universidade de Uberaba (UNIUBE)";MG;Privada;79;11.79;178;9.02;145;4.82;183;1.11;223;3.09;0;0
107;"Centro Universitário de Barra Mansa (UBM)";RJ;Privada;79;11.79;179;8.98;150;4.71;;;170;4.27;;
108;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;79;11.79;181;8.95;156;4.58;86;2.65;285;1.72;;
109;"Universidade Braz Cubas (UBC)";SP;Privada;79;11.79;182;8.95;225;3.05;101;2.41;205;3.49;;
110;"Universidade São Francisco (USF)";SP;Privada;0;0;32;19.89;149;4.73;107;2.32;204;3.51;27;9.33
111;"Universidade Iguaçu (UNIG)";RJ;Privada;79;11.79;229;7.47;239;2.74;199;0.86;188;3.87;;
112;"Centro Universitário Estadual da Zona Oeste (UEZO)";RJ;Pública;;;36;18.93;19;7.6;43;3.33;1;8;;
113;"Centro Universitário Filadélfia (UNIFIL)";PR;Privada;79;11.79;253;6.59;217;3.23;;;211;3.36;0;0
114;"Fundação Universidade Federal do Pampa (UNIPAMPA)";RS;Pública;;;39;18.37;5;7.91;98;2.46;1;8;;
115;"Universidade Guarulhos (UNG)";SP;Privada;79;11.79;255;6.56;213;3.32;133;1.91;303;1.33;;
116;"Faculdade Metropolitana da Grande Fortaleza (FAMETRO)";CE;Privada;79;11.79;257;6.52;207;3.45;;;224;3.07;;
117;"Fundação Universidade Federal do Vale do São Francisco (UNIVASF)";PE;Pública;0;0;42;18.28;79;6.28;1;4;1;8;;
118;"Universidade Estadual do Oeste do Paraná (UNIOESTE)";PR;Pública;0;0;45;17.87;96;5.9;3;3.97;1;8;0;0
119;"Instituto Unificado de Ensino Superior Objetivo (IUESO)";GO;Privada;79;11.79;272;5.91;210;3.38;106;2.33;354;0.2;;
120;"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)";RJ;Pública;0;0;46;17.59;71;6.45;55;3.14;1;8;;
121;"Universidade Paranaense (UNIPAR)";PR;Privada;79;11.79;279;5.59;254;2.41;111;2.25;321;0.93;;
122;"União das Faculdades dos Grandes Lagos (UNILAGO)";SP;Privada;;;50;16.93;63;6.63;108;2.3;1;8;;
123;"Centro Regional Universitário de Espírito Santo do Pinhal (UNIPINHAL)";SP;Privada;79;11.79;308;4.67;236;2.81;232;0.33;294;1.53;;
