Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
207;"Faculdade Do Sul Da Bahia (FASB)";BA;Privada;;;206;2.58;210;0.3;107;1.17;188;1.11;;
208;"Faculdades Unidas Feira de Santana (UNISANTANA)";BA;Privada;;;207;2.47;152;2.43;;;217;0.04;;
209;"Faculdade Maurício de Nassau de Salvador (FMN SALVADOR)";BA;Privada;0;0;208;2.32;176;1.55;;;197;0.77;;
210;"Faculdade Tecsoma (FATEC)";MG;Privada;;;209;2.3;204;0.52;91;1.6;213;0.18;;
211;"Faculdade Presidente Antônio Carlos de Leopoldina";MG;Privada;;;210;2.04;173;1.66;149;0.05;209;0.33;;
212;"Faculdade Presidente Antônio Carlos de Bom Despacho (FAPACBD)";MG;Privada;;;212;1.96;211;0.26;137;0.37;182;1.33;;
213;"Faculdade Cidade de João Pinheiro (FCJP)";MG;Privada;;;213;1.89;207;0.41;;;178;1.48;;
214;"Faculdade de Educação e Cultura de Vilhena (FAEV)";RO;Privada;;;214;1.41;194;0.89;;;204;0.52;;
215;"Faculdades Integradas de Cacoal (UNESC)";RO;Privada;;;215;0.63;208;0.37;;;211;0.26;;
216;"Escola Superior Em Meio Ambiente (ESMA)";MG;Privada;;;216;0.59;215;0.11;;;205;0.48;;
217;"Instituição De Ensino Superior De Cacoal (FANORTE CACOAL)";RO;Privada;;;217;0.11;217;0.04;;;216;0.07;;
