Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
97;"Faculdade Esamc Uberlândia (ESAMC)";MG;Privada;0;0;74;10.18;28;6.4;102;0.29;76;3.49;;
98;"Faculdade Metropolitana de Rio do Sul (FAMESUL)";SC;Privada;;;75;10.16;95;2.43;55;2.02;39;5.71;;
99;"Faculdade de Estudos Avançados do Pará (FEAPA)";PA;Privada;;;77;9.81;56;4.74;85;0.92;65;4.15;;
100;"Universidade Cândido Mendes (UCAM)";RJ;Privada;;;79;9.64;9;7.53;;;99;2.11;;
101;"Faculdade Fortium";DF;Privada;;;80;9.59;67;4.09;96;0.51;51;4.99;;
102;"Faculdade do Centro Leste (UCL)";ES;Privada;;;84;9.09;90;2.73;17;3.41;85;2.95;;
103;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;;;86;9.06;87;2.9;57;1.95;64;4.21;;
104;"Centro Universitário Jorge Amado (UNIJORGE)";BA;Privada;0;0;87;8.99;64;4.27;47;2.31;94;2.41;;
105;"Instituto de Estudos Superiores da Amazônia (IESAM)";PA;Privada;;;90;8.51;100;2.13;33;2.83;75;3.55;;
106;"Faculdade Boa Viagem (FBV)";PE;Privada;0;0;92;8.32;106;1.78;63;1.73;54;4.81;;
107;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;0;0;94;7.86;72;3.79;86;0.88;81;3.19;;
108;"Faculdades Integradas Rio Branco (FRB)";SP;Privada;;;96;7.75;54;4.86;;;86;2.89;;
109;"Instituto de Ensino Superior de Bauru (IESB)";SP;Privada;0;0;97;7.7;77;3.5;71;1.43;88;2.77;0;0
110;"Faculdades Integradas do Brasil (FACBRASIL)";PR;Privada;;;99;7.56;94;2.49;62;1.76;79;3.31;;
111;"Universidade Salgado de Oliveira (UNIVERSO)";RJ;Privada;0;0;100;7.52;71;3.85;;;73;3.67;0;0
112;"Faculdade Satc (FASATC)";SC;Privada;0;0;101;7.42;121;0.89;24;3.16;78;3.37;;
113;"União das Escolas do Grupo Faimi de Educação (FAIMI)";SP;Privada;;;104;6.86;115;1.24;16;3.45;98;2.17;;
114;"Faculdade Esamc Sorocaba (ESAMC)";SP;Privada;;;105;6.8;124;0.71;18;3.38;89;2.71;;
115;"Faculdade América Latina";RS;Privada;;;107;6.62;78;3.44;38;2.64;125;0.54;;
116;"Faculdades Integradas Interamericanas (FAITER)";SP;Privada;;;109;6.21;74;3.67;80;1.1;110;1.44;;
117;"Centro de Ensino Superior do Amapá (CEAP)";AP;Privada;;;110;5.8;128;0.47;37;2.68;90;2.65;;
118;"Centro Universitário Dinâmica das Cataratas (UDC)";PR;Privada;;;111;5.76;103;1.96;108;0.07;72;3.73;;
119;"Centro Universitário Fieo (UNIFIEO)";SP;Privada;;;113;5.66;75;3.62;87;0.84;114;1.2;;
120;"Faculdade Barddal de Artes Aplicadas (FB-AA)";SC;Privada;;;116;5.4;107;1.72;59;1.87;104;1.81;;
121;"Faculdade Energia de Administração e Negócios (FEAN)";SC;Privada;;;117;5.31;99;2.19;94;0.59;92;2.53;;
122;"Faculdade Esamc Campinas (ESAMC)";SP;Privada;0;0;121;4.53;119;1.01;60;1.84;106;1.68;0;0
123;"Centro Universitário Anhanguera de São Paulo";SP;Privada;0;0;122;4.51;133;0.18;;;62;4.33;;
124;"Faculdade Piauiense (FAP)";PI;Privada;0;0;123;4.43;113;1.36;;;83;3.07;;
125;"Universidade Braz Cubas (UBC)";SP;Privada;;;124;4.32;112;1.42;95;0.55;95;2.35;;
126;"Centro Universitário de Araraquara (UNIARA)";SP;Privada;;;125;4.21;82;3.2;107;0.11;119;0.9;;
127;"Faculdade Martha Falcão (FMF)";AM;Privada;0;0;126;3.78;111;1.48;67;1.58;122;0.72;;
128;"Faculdades Adamantinenses Integradas (FAI)";SP;Pública;;;127;2.9;123;0.77;83;0.99;115;1.14;;
129;"Faculdade de Ciências e Tecnologia de Birigui (FATEB)";SP;Pública;;;128;2.85;117;1.13;68;1.54;131;0.18;;
130;"Faculdade Esamc Santos (ESAMC)";SP;Privada;;;129;2.35;131;0.3;;;100;2.05;;
131;"Universidade Guarulhos (UNG)";SP;Privada;;;130;1.97;129;0.42;76;1.25;129;0.3;;
132;"Faculdade Uberlandense de Núcleos Integrados de Ensino, Serviço Social e Aprendizagem (FAESSA)";MG;Privada;;;131;1.1;130;0.36;103;0.26;126;0.48;;
133;"Faculdade Anglicana de Erechim (FAE)";RS;Privada;;;132;1.07;118;1.07;;;;;;
134;"Centro Universitário Monte Serrat (UNIMONTE)";SP;Privada;;;133;0.89;127;0.53;;;128;0.36;;
135;"Faculdade de Ciências Sociais Aplicadas (FACISA - CELER)";SC;Privada;0;0;134;0.7;135;0.06;109;0.04;124;0.6;;
136;"Faculdade de Desenho Industrial de Mauá (FADIM)";SP;Privada;0;0;135;0.24;132;0.24;;;;;;
